Location,Date,Time,SiteName,Transect#,Genus ,NumberperTransect,Growthforms,Signs of abornmality,Types,Potential Syndrome - If disease,Other non disease potential ,Other potential non diseae Symptom,Comments,New Cat
NanuyaLailai,12/4/2013,,NLSF1,3,Fungia,1,S,1,"B, ",,Bleaching ,,White patches on surface,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Pavona,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,14,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,8,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,1,"WS,B, PD",White Syndrome,Bleaching ,,Partly dead with white spots/patches caused by WS and bleaching ,WS
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,E,1,"WS, PD",White Syndrome,,,Partly dead with white band advancing from the edge caused by WS,WS
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,4,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,2,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,3,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Pocillopora,2,CC,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,1,B,,Bleaching ,,Partly bleached colony,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Favites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,1,"FB, B, PD",,Focal Bleaching ,Bleaching ,Partly dead with white spots and patches caused by both FB and multiple focal bleaching ,FB
NanuyaLailai,12/4/2013,,NLSF1,3,Fungia,1,S,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Pocillopora,1,CC,1,"B, PD",,,,,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Favites,1,E,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Goniastrea,1,SM,1,"B, PD",,Bleaching ,,Partly dead with white patches,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Goniastrea,1,M ,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,"B, PD",,,,,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Goniastrea,1,E,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,1,SM,1,"B, PD",,Bleaching ,,Partly dead and bleached ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,1,UWSD,Ulcerative White Spot Disease,,,White spots on surface,UWS
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,1,E,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,1,"B, PD",,Bleaching ,,Partly dead with some white branches,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,SM,1,"B, PD",,Bleaching ,,Partly dead and bleached ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,SM,1,"B, PD",,Bleaching ,,Partly dead with white patches caused by multifocal bleaching ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,"B, ",,Bleaching ,,Some white branches,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,3,SM,1,"FB, PD",,Focal Bleaching ,,Partly dead with white spots ,FB
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,F,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,2,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,5,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Pavona,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,B,,Bleaching ,,Partly bleached,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Cyphastrea,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,1,B,,Bleaching ,,White branches ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,1,"B, PD",,Bleaching ,,Partly dead with white patches ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Goniastrea,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Pavona,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Lobophyllia,1,SM,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Coscinaraea,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Coscinaraea,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Goniastrea,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,1,"B, PD",,Bleaching ,,Partly dead with multifocal bleaching ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Pocillopora,1,CC,1,"B,",,Bleaching ,,Colony bleached ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,D,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,7,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,"B,",,Bleaching ,,Colony pale,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,M ,1,P,,Predation,,White spots due to fish feeding ,P
NanuyaLailai,12/4/2013,,NLSF1,3,Ctenactis,1,S,1,P,,Predation,,White spots on surface,P
NanuyaLailai,12/4/2013,,NLSF1,3,Pavona,1,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,1,"FB, PD",,Focal Bleaching ,,Partly dead and white spots,FB
NanuyaLailai,12/4/2013,,NLSF1,3,Pavona,2,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,SM,1,"WS, PD",White Syndrome,,,Partly dead with white spots caused be WS ,WS
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,3,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,4,E,Eroded,,,,
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,4,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,B,,Bleaching ,,,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,3,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Pavona,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Pavona,1,SM,1,"B, PD",,Bleaching ,,Partly dead with white patches,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,B,,Bleaching ,,Partly bleached with few white branches,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,M ,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Goniastrea,2,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Pavona,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,4,"E, PD",,Eroded,,Partly dead and eroded,
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,3,T,1,B,,Bleaching ,,Partly bleached colony ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,SM,4,"E, PD",,Eroded,,Partly dead and eroded,
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,4,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,2,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,F,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,"B,",,Bleaching ,,Partly bleached ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,6,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Pocillopora,1,CC,1,B,,Bleaching ,,,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Stylophora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Pavona,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,1,"UWSD,PD",Ulcerative White Spot Disease,,,Partly dead with white spots on surface,UWS
NanuyaLailai,12/4/2013,,NLSF1,3,Cyphastrea,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,F,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,4,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,F,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,F,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,1,"WS, PD",White Syndrome,,,Partly dead with white band on one end,WS
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,5,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,1,F,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Pavona,2,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,8,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,3,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Pocillopora,1,CC,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,3,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,14,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,1,"B,PD",,Bleaching ,,Partly dead and bleached,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,1,UWSD,Ulcerative White Spot Disease,,,Partly dead with white spots on surface,UWS
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,F,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,2,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,B,,Bleaching ,,Colony partially bleached,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,2,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Pocillopora,2,CC,1,B,,Bleaching ,,Partly bleached ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,1,"WS, PR, PD",White Syndrome,Pigmentation Response,,Partly dead with white patches and pink spots ,WS
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,1,"WS, PD",White Syndrome,,,Partly dead with white patches caused by WS,WS
NanuyaLailai,12/4/2013,,NLSF1,3,Cyphastrea,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Goniastrea,2,SM,4,E,,Eroded,,Worm invasion on colony,
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Favia,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Pavona,2,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Goniastrea,1,SM,4,E,,Eroded,,Organism burrowing  for food,
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Favites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Merulina,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Lobophyllia,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Pocillopora,1,CC,1,"B, PD",,Bleaching ,,Partly dead and bleached ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Leptastrea,1,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,"B,",,Bleaching ,,Parlty dead and bleached,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,B,,Bleaching ,,Whole colony is white ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Leptoria,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Favites,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Goniastrea,2,M ,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,4,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Merulina,2,E,1,"B, ",,Bleaching ,,Whole colony bleached,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,4,"E, PD",,Eroded,,Partly dead with few organism burrowing ,
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,1,"B, PD",,Bleaching ,,Partly dead with mutlifocal bleaching ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,4,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,3,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,2,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Pectinia,2,F,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Goniastrea,1,M ,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,6,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,1,"B, ",,Bleaching ,,White patches on surface,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Goniastrea,1,M ,1,"B, ",,Bleaching ,,White patches caused by multifocal bleaching,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,M ,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,8,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,"B, PD",,Bleaching ,,Partly dead and bleached ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,3,SM,1,"B, PD",,Bleaching ,,Partly dead and bleached ,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Cyphastrea,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Pocillopora,1,CC,1,B,,Bleaching ,,,BL
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,4,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,M ,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots on surface,UWS
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Millepora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,2,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,1,"WS, PD",White Syndrome,,,Partly dead with white band advancing on the edge on one branch,WS
NanuyaLailai,12/4/2013,,NLSF1,3,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Montipora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,2,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF1,3,Porites,1,B,3,PD,,,,,PD
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
